Fe1,Fe2,Fe3,Fe4,Fe5,Fe6,Fe7,Fe8,Fe9,Fe10,Fe11,Fe12,Target
13.523110682864372,-13.170745412452195,13.89280427761168,3.9776327369199342,4.032248602587229,6.846749095625235,7.016207659143631,4.535367140387713,5.593774013641558,3.502511929736901,0.0991940084881434,0.8001971431568994,2.0
13.889616446989844,-11.417724494100923,14.293091675084376,5.806480966354166,2.3978761286030554,1.489611086773724,0.9695385423605564,2.583865296106274,5.151342240073242,7.406787754769802,3.244505689547152,2.18118910183734,3.0
12.972522968125508,-16.330342344707574,8.65069220470895,0.6435034970181507,-0.5247874398486096,5.619735214742784,5.034367497462176,5.197723949951912,5.149362497163745,5.820337636969487,3.3606122448329403,4.113966922907858,4.0
14.906662061122118,-18.205732360970625,6.420969156541176,3.277650287221856,-0.2113149035346416,4.678603807145535,4.397361254814241,3.6118118963143857,2.800106161233048,5.291813924141816,3.953230053239955,1.5444084599165264,5.0
16.460919764038863,-21.268049780660668,3.96548687040091,10.892557865392773,-1.813090299847435,2.7080090209977112,6.119649884299965,4.693071826995697,1.2037759226995897,4.224103645975457,5.680050395346922,1.2931585036521358,6.0
14.311418854569672,-18.412592793433944,7.227985691071218,4.514558658340224,-0.9853956885809154,4.083455545294949,4.875463514687643,1.9141923934148577,0.5729411124179807,3.202058709304663,3.043058192639174,2.908746850578296,7.0
14.857550263685656,-14.987916147660387,10.961823331134614,4.571705601319846,4.05679689984297,6.248361509932274,5.208759001194585,2.411921757936596,3.0323219225591327,3.7145701468556775,3.639056465357149,1.934737703158794,8.0
15.41171515061222,-16.371159250274292,10.770386098507691,1.7369677276185256,2.292036916088448,7.863330380302936,3.892940181767719,4.339698413476746,3.957925825316417,3.87532799077727,2.3469459898169527,1.3698467579122886,9.0
15.204638657169772,-13.764454192730504,13.457532922738224,7.064548173275853,2.196089184995744,5.133972897378357,4.464815159700441,0.8704495811042419,3.270939708484561,5.504076572201174,3.167283026847071,2.1933319097356687,0.0
14.820069844380985,-12.382687239542095,12.123040413123588,0.9065651023624296,-1.838668302537211,2.993688239157193,2.875390191500255,5.299898511971545,6.093977649623014,7.51707292146892,3.7129386834400857,3.209968666518117,1.0
14.458417889007306,-11.849339794404596,10.37737859711454,6.053234042543269,3.329211350185584,8.169357323511601,7.749355623394617,2.050652457667239,4.881726971728569,1.2153854285181942,-2.222481171822006,2.6414652305038566,2.0
14.337034825527478,-9.927944085537264,12.373296742562887,5.8879588768754125,1.4647218802030342,1.8689411981117443,-0.1071300325463519,0.9969365865070036,5.313911021078224,8.343539667096291,3.6038767008824335,3.012518350555405,3.0
13.53246972127274,-16.327156428213954,8.361508113206131,-0.5910762251442473,-0.7965009552705768,5.194388661366536,2.7296311524270567,3.2014984979679766,4.2137394238878665,8.28956051922547,3.8200143355750686,3.805167729512654,4.0
15.244093643108204,-15.5417573510508,9.053531417788076,1.9593515436558848,-1.9956009540351467,5.057092902096522,4.093870068528194,1.5468596660782108,4.428025808354907,6.409913442437867,3.482281382022858,3.3393011298811337,5.0
15.517854112129893,-19.84265799146951,3.4811474174604475,12.27581062978848,-7.656012165853705,2.4042871784075848,5.840963381686507,-1.549589115978809,-0.2015925262367983,6.750733790550104,1.4903035634250026,2.647777236491954,6.0
14.605029820287047,-16.501376029149856,8.474680159106095,3.4477038312542683,-2.7061062484446543,4.247065818262858,3.2197756865420657,-1.3556646644944097,0.3118853657924148,4.602648752390413,3.1765665620917387,2.113075588594062,7.0
14.792391694875011,-15.227894027104217,8.373979143668032,3.0689270315289217,0.991193476376108,5.158392295655665,5.174187579553486,-0.6956135754713023,1.1289251008158288,3.956868874517959,3.499013693095957,2.7938707398841163,8.0
14.902180117589548,-15.878381407468298,9.30089113822944,2.135512313341685,-0.0289447879962138,7.175032017759457,2.540163580460928,2.5113748863629164,6.061831720401697,6.652219824794095,6.205448715683006,3.763101398918169,9.0
14.907173955538568,-11.044453170679834,12.055529270204458,6.9834892455370285,1.2623087011409584,6.450255672697626,4.716093005584754,1.050890537022796,4.014554439834547,4.661118777931292,2.467140817590672,2.2799686295659134,0.0
14.829638207004976,-15.203572065408547,11.49656903687616,-0.0742220058801528,-0.089656322633213,3.237614124425379,5.3362118772279885,3.4722496390751627,5.457426524662527,8.732119021572242,4.40026691436522,1.7262906826130775,1.0
13.348703618130216,-13.141891695300297,13.352667564976697,3.730791532244227,3.928961929315452,6.992372790634989,8.237748918210226,4.156621614701498,4.113487572315346,3.8760390466017993,0.9234652339292692,1.72467744662548,2.0
14.096063835780212,-14.45522299596906,12.749535441830872,1.777055603520973,-0.1429552962212065,0.9154276956497202,0.3654840936318702,0.969597825498908,3.890847064591839,6.3402236246206405,4.459001899654275,2.2093854358007,3.0
14.64371903943282,-16.08466295635697,9.59093305118832,0.2473083051607719,-0.2813152149016339,4.939295912164636,4.3964050732828905,4.3026367915636285,4.698707620730606,6.80322737660569,4.500253020042607,3.366350770992374,4.0
15.228089320840676,-17.503653434481016,6.01558334174164,4.412021868402809,-3.7213207396551855,6.062722517938461,4.525219371044266,-0.19122568293855,5.021299092877794,6.516965173282863,3.9447083836229058,3.3825165248302693,5.0
17.412652468803262,-23.3611448718346,1.646212750133923,11.772158703106523,-5.697505522068512,3.91722114091738,7.004466266538561,1.3924019869520097,-1.286453338740584,6.334875076826839,5.049228884443867,1.263693625750001,6.0
14.351028382738305,-19.387577256420816,8.317744543641881,5.282398309701258,-0.9164454787539774,5.565764326642827,5.072432138298792,1.3343454658819254,1.9389762381550284,4.790995057403996,2.93623955341835,1.928949223003989,7.0
14.766376781530369,-17.438732752318185,8.947264195951794,3.2961921780038725,3.511326929798977,6.42394985687062,4.662997159997645,2.0805224754960285,2.5522027361153463,4.380547547928174,5.0642939298176834,3.2396355709119664,8.0
14.09555007221335,-16.781419696168,10.487525270555796,2.0070213580896548,1.8176446562803807,9.778379704793409,3.89465038394697,3.4154213882522964,3.910213107396415,5.765844569277314,4.208669260902027,3.246720937280966,9.0
15.574489040195242,-12.936267752718154,14.231622237979895,7.39646160342062,2.8939848573910187,4.359679151944459,1.851864254238659,1.5254540547223263,2.739567797926828,4.259546192114627,4.198665914880249,4.523787303853096,0.0
15.876538196256996,-16.44118676363613,11.451404598563975,-1.1748845153420309,-1.170038359960886,5.598171901874816,4.445050370733716,3.8760478613541873,5.360014579476865,8.598732943496309,5.414252520445471,2.038379294094779,1.0
14.423511085657331,-13.55953437362965,12.759334239280376,4.180369186412876,2.1219058100607686,7.919919681206789,8.251373389814807,1.821372441215546,3.7536645393374624,3.6542301322370734,0.5821208854653632,1.7092064235991544,2.0
14.927486811430796,-14.14413581745929,12.6012916215082,3.499025778522502,0.7280862455875023,0.2550959474934662,-0.6845594888453228,1.121568780961815,4.819165037915179,9.53654634715151,4.641088399730972,1.5639817459835017,3.0
14.694350271097164,-16.57304230582111,7.106193345564679,-0.7604714573562907,0.0344533867534017,5.881364296372839,4.719215767041813,1.1606227351243774,0.7250908361252619,6.84854322132063,4.147280732834757,2.8021516118171186,4.0
15.773525069386054,-18.451213650149125,6.172533025420119,4.349251916599909,-3.480409607383604,5.3636494770242695,3.870501338352722,-0.9438669138066316,2.9476422507025744,8.045691402625845,2.20986462023752,3.022369411850577,5.0
16.781596522537086,-22.64616521454417,3.580904713830011,11.570523252858562,-5.25812485227402,2.171004741983473,6.870907499426038,2.1209826347046645,1.1995313054793597,8.21336868938267,4.87320114989285,0.4439390859899343,6.0
15.167419747230882,-17.246134448527183,7.190765258389595,6.39062392633898,-0.1588670989925148,3.3916323680091107,3.728605683487863,-0.0812631140769434,0.1910453292092904,4.706495971423828,5.133952651876807,3.450642018633181,7.0
14.69291824883681,-16.089647919216812,9.211302417334544,5.5132501132089216,3.8529311179115786,7.585747363118546,4.36188021973728,0.5750661021574444,1.3125359703213502,3.920014456171462,5.447775194885182,2.486630191578221,8.0
14.5371906439937,-16.81187546559917,9.172175370198945,2.2100248331213104,1.63837074680713,8.233720500744477,3.1335604892597795,2.454175697879791,3.132136315315205,4.897356325941404,3.1126357580220243,2.0628310511228207,9.0
15.495806251989254,-13.88367723273178,12.962065418969056,5.889115388669782,1.8539721188367868,3.15194283778747,1.6929622143609115,0.0963214362374572,5.048167195674465,5.495240867590701,1.2433373705705129,2.681700455860205,0.0
14.99857842743745,-13.479260084429283,12.0121809375046,1.0901834614945964,1.822234574154629,3.42541149920796,0.3739786726249495,5.582497514314788,11.40977066196797,8.539401619864245,1.1233664788402329,2.216862914045496,1.0
15.625795906108744,-13.682562399822356,13.521121671928997,3.033854641210317,4.142580892009121,6.399619703556985,3.657769313802524,2.788420471364939,6.378419685306529,4.112382760512372,-0.5386115933415867,-1.2556885706377214,2.0
14.92003104052642,-14.258336964355689,12.39449444199932,1.687421109067489,-0.178066087103826,-1.266441752913704,-1.5403872825312448,2.968078394129271,8.797962273621728,8.069903076101886,2.663720060737925,1.9279550336560831,3.0
14.4904734376755,-16.786595970871804,7.250657866637389,-0.4498182311230478,-0.6512077383409929,3.1483583102352863,0.6860187874474695,2.6155699355661897,8.499405047706027,7.375548088140282,2.041701690599186,2.460568846919205,4.0
15.656096315425057,-15.064576030985812,9.033930475992593,3.796326701337636,-0.5716721663615372,5.2842951925973445,2.466541441531081,2.710969626896789,8.793421439527757,7.084402152696169,2.3696694513041408,1.8038014673020064,5.0
16.886324658827533,-22.97360225273092,3.063167897346706,12.089459429339698,-4.8593070396046185,0.7533226067136576,4.367064609361766,1.904808835435884,3.869466832239553,6.218697690542251,5.026181568172579,-0.4640185392945202,6.0
15.17077323701815,-18.96628394023013,7.479881612889243,5.09251376557264,-2.3485575692734275,3.10926035537058,3.896088666697425,1.459060991780733,3.150738753055598,5.186050704549662,3.0351241040437245,0.6974027984966721,7.0
15.770567216966208,-17.081087140168368,7.99638844381866,2.2584907287135225,4.036878616824587,4.8907445911474206,3.059534462915883,3.26491298247412,5.142096453034659,6.721902618118072,2.801407241229957,-0.9332350899967404,8.0
15.698020267320564,-17.336593896969852,8.624458092419568,0.0592149742222302,0.8128693708817414,6.151831421626375,-0.6218292642212138,1.9102873773212683,6.076631197798852,6.397139335213227,3.657634457743161,2.778292606866234,9.0
15.786059736264152,-13.395746043476544,13.525939448587588,6.608240391343797,0.7418722845114974,3.662493477818907,1.412666956663186,1.5637042169854427,5.835826580251092,5.563357151104898,2.324853844135333,3.379056589195626,0.0
15.048889730239166,-14.989868733555465,11.18751476936712,0.0275690338835069,-1.291362742157746,2.075451853081301,3.651841846576904,4.72447621644197,7.041424652045821,8.7158671173131,3.3774138114226746,1.4164316162612185,1.0
14.734375977290997,-14.128088500014734,11.666887883622516,2.318480394709273,1.842509033339776,5.7969790185206325,6.702363931722124,2.7324881449023706,5.283224385872284,3.101846192363799,-2.0708876973466204,0.8455529729676985,2.0
14.998501812660791,-12.894085951638036,13.460712422925765,4.506828546974399,0.405297700549941,-0.5324650564241348,-1.464268332734991,1.2227930164599743,5.063130175946883,6.321741128395069,3.631755044536985,2.1376702227231603,3.0
15.408928750256605,-16.56395401317288,9.048181614868584,2.600370775311569,0.8078891787649262,4.904535495084715,0.8349498429668892,3.2628526519938954,5.803837999389856,7.9616838484133075,4.080151541354091,3.1484031691259977,4.0
15.908661241743488,-16.50810055520338,7.512586733902677,4.07581398399784,-2.0391240860273894,4.710479090397248,2.367844730796994,1.4689084416313622,6.046838461149039,7.736798482882302,2.105573051359957,2.0850690454103247,5.0
17.244730310776866,-21.22238077107845,2.1056398244316026,14.28725464074219,-3.1123344060951705,2.662459130742114,3.759983123116816,0.508722775502717,3.212218132850688,2.143806802398516,5.279584215106772,1.697420691724201,6.0
15.479718308694457,-15.946397760073037,7.764760068971147,4.934373821232469,-0.7729366903289895,3.375635451409628,0.8580898468676039,-0.7247858141871257,2.120086150852208,6.508022964465908,6.05626287419557,3.985665951300725,7.0
15.310338684377202,-15.353134953224552,10.33663290989772,4.495541576618479,4.532760899674472,7.124790255510307,3.68349844121653,1.173464356116397,5.016940656364936,4.490456068831565,2.254006469354024,1.2142507455714044,8.0
16.11712276704263,-16.876205983463493,10.992386074445523,2.9307991110489087,0.9926844584194708,8.20001156609473,2.5059692496569075,2.9544582399962565,6.327686461995259,4.895526673941255,3.087604064295124,1.467891723944499,9.0
15.23776922557632,-14.124451232800466,13.650162173339416,6.071856061147042,0.4261235327027099,3.7718996885691807,1.877561928496977,0.2478207656958658,2.6579741276631137,3.810426525326652,2.444075026102797,1.083358217908481,0.0
15.12477665071103,-17.368021164182313,10.409137452484533,0.2535242507435792,-1.9930417495886457,1.3540799525745644,2.860616849352665,4.442852344965989,6.278799527725668,8.667241518165646,2.675908537301182,2.991700347747461,1.0
14.53269597552094,-15.306627260318406,12.607916987807494,2.4329823350799824,2.183944831218876,5.390214009229059,5.566641530030864,2.1311260635443348,3.1796449283684725,2.9550833706283903,0.214964043921267,0.6887674729094978,2.0
14.192572660000687,-15.23473012406374,11.999765905060832,2.811975201476297,-1.1113497606577378,0.5328730245365243,1.12292416296042,1.4627649522677657,4.595593554166674,7.086257555959106,4.332035638578629,3.413391290396992,3.0
14.075560293355895,-17.942271152376943,7.85096419555861,0.1921115751455132,-0.9066570859536256,4.809499314686147,2.61244579413486,3.8882943482971455,4.568477175685401,6.168007960703906,3.560788081439332,2.115628741693603,4.0
15.07951787607096,-17.02014047088311,7.63876732139376,1.6764565233132205,-1.0663114270331848,3.344652414542056,3.290865964388112,2.4184013470972863,5.713595874981492,6.291199782169936,3.574691721390626,2.4012187127038853,5.0
16.354136978425135,-22.967352033369,3.933559469094317,10.363333976947263,-4.504594690308948,2.7748285051667234,5.690847167787507,2.1583804588908047,2.502465801202822,6.094159834146812,2.978672147877772,0.5467094612908356,6.0
14.321602981262178,-18.17570979698145,8.198873000149758,4.600754189459707,-1.8078030797440443,5.337012943523864,5.002853405314038,2.091090603722088,0.6310103910451818,4.518220790009209,2.875987449165452,2.39501078143012,7.0
14.94368899614233,-16.887696131485686,9.931584713600138,4.242060812531378,2.651944533621472,7.766878076081089,4.97316277091861,2.482145426578773,4.204094531544995,4.373743058080923,3.377347426970798,1.4941861313487783,8.0
14.903787251421866,-17.786415503093313,8.936957284267168,2.853711313358397,0.1355640797997961,9.41267069296736,0.9425282025188322,2.2083713094326773,4.8550282681887325,4.947589706408022,3.324040732211388,3.083395110016556,9.0
14.61903813315286,-12.839633719667562,12.32431675474292,9.730031080982576,1.0133855106974836,6.915239735852228,3.154446903004188,-1.780053402338153,2.39474700784852,3.931138598373992,2.460536266424321,2.9814438567976422,0.0
14.585166704843434,-14.021303084855507,11.595515310301586,-0.959304363770804,0.2907272594496327,4.357416140040247,2.032175383052741,3.19799302390596,5.091698885473403,7.403347070026131,1.9645708067422216,0.9910330031382986,1.0
14.663810607692056,-15.500113150606635,11.646323532568887,3.0291540314862044,2.773964707403457,5.268474193385792,4.5781652152612375,3.008746588622608,3.195063561867486,1.219522347464701,-1.5002962926612171,-1.533138832878001,2.0
13.620076799623414,-15.146923412012958,12.04305824975082,2.0574314335567765,-0.8974941231935556,1.1186817886378848,-1.038705475190543,1.352667606793377,4.655427789267564,7.474637425366834,3.556182865141237,1.1212827622824009,3.0
13.797268257851403,-17.42049772649475,7.557009776661248,0.3552312342008898,-2.4014432517199635,3.827198245116034,1.6846806004256938,1.4485004309603715,4.221658338805129,5.180685986544898,0.7301049576733452,1.1554154350715224,4.0
15.079631513202978,-18.511796126162928,6.065381327436263,2.684625449386257,-2.9993622450933257,4.427033749937289,2.453837923295687,-0.3467123974359118,5.045089400544379,5.656767309172015,0.7462519133710382,1.8747014096463224,5.0
16.568818774111755,-23.43186987963512,4.015645695249994,11.658569435441526,-5.493409970660978,3.723456678006728,5.224528837898577,0.1527291636703475,2.900185654677595,5.65480696636016,2.4654077005447568,-0.5735717569769914,6.0
14.134929835541389,-19.440960014421982,6.015136172169744,4.5381354753511065,-3.354186844271515,4.403106471731034,3.108572155821939,-1.595009309182051,1.7967170613048935,4.471926798113895,2.176189264623699,3.365895717702628,7.0
15.913782755551214,-17.690973436781864,8.1761035780791,5.4662564867722825,3.347657219602182,6.415506753038175,5.144593006045398,1.8603059977220868,3.5249215359856123,3.547350139705981,3.1283736749914337,-0.0174988154003968,8.0
15.183925704861426,-16.735117466108008,8.127023430340468,2.6772035828761664,-0.2367833238159896,9.194214295368203,2.098348219380309,1.1924865847818067,4.734610483779467,5.5463451852166825,3.0239730107675884,1.5342269650312466,9.0
15.754979578836505,-12.253867923761796,11.48221057555022,6.438762318662912,2.870788478898646,3.832179287651397,-2.662884871438808,-0.2429463778315146,8.833183519592607,4.415852511401423,1.6185932376793244,1.3640704185020889,0.0
16.0895217004492,-13.903210280170546,12.234071990454744,-0.2026540265282735,-0.939906854783956,0.7411388945793432,-0.7538335538513217,8.730244236876217,12.538202787601673,8.798756698538424,4.034256676124764,2.7436654293168026,1.0
16.006360554339015,-14.96211611348719,10.56440704418014,2.930621045771726,4.020569842177782,4.760435317784134,3.650980687794036,3.102353525776785,8.793201247179018,3.4907816392843745,-2.767233384720872,0.4085437847073546,2.0
14.774752762552662,-15.253403857183264,11.559962327138251,0.1052553005355244,-1.40969022429795,-1.6707709518284215,-2.481957190903928,1.6673693513820147,9.681255625475108,10.105025879524996,3.583398407609478,-0.0762368926075543,3.0
15.267881673040137,-16.38611979510621,7.480809822094367,0.463626258188439,-1.4621049818798255,2.324426543180171,0.2505424089622709,4.745897505230354,8.924320996551696,7.900404759028454,3.384494404220552,-0.2724959251090419,4.0
15.999565984659792,-17.996339297776995,6.642357711324215,3.042295166901376,-3.228156874244674,4.72787694751449,1.6551484587124747,2.4111505739994508,9.553465684452538,6.5325592146220215,2.336642549470934,0.1090209006317296,5.0
16.716552712030513,-22.22896305187973,3.970977599653801,13.883611914247243,-5.083086449789088,2.2501888664888114,5.835263561190918,2.7471116304601133,6.143384618107624,6.633899573615484,1.8423188736472,-0.8518440753097558,6.0
15.556383063105107,-19.694229650238544,6.479626744062208,5.990788892991172,-2.7591116748564337,4.140250508168004,1.4927950426015713,0.8910261502606516,5.8170834097140185,5.153075337701739,2.49216579470438,0.2579000559348849,7.0
16.703436151079377,-17.1430703996415,9.765065689722416,3.524996736721406,3.102077454288371,4.529422629725081,2.598171263385032,3.7808389171303953,9.151974197848078,7.377399111628932,4.25155354487455,-1.21920952996084,8.0
16.344674689175605,-18.2238535268108,8.646347244079317,1.4540512854676684,0.1101611081853922,5.518819599908391,-2.6231111784587715,0.9605266972898564,10.466852015427015,6.738853248332161,3.5538233574193194,0.1598172355989264,9.0
15.488263537105745,-14.80313054136483,11.174854575541024,8.033231263275587,1.1809488407515498,4.2939184914293165,3.3152931199805744,1.5530271834199247,3.0103271702023875,6.14085422967322,0.4505410278196318,-2.305429488173657,0.0
15.642814812007735,-16.91368857317809,11.267142552348288,-0.6375307475036739,-0.3419224832716845,3.726198888433808,4.9018166018640255,7.321140152691101,9.1635376669703,8.7329827847107,-0.2591176682862388,-0.6376275123102466,1.0
15.065387764011474,-15.734754477885724,11.441921553610612,4.183431983847742,2.051318837806272,6.051841868601138,8.643251101255917,5.926221598245665,4.269755402194446,2.7335636401071954,-4.654497786587789,-5.035846906978166,2.0
15.829023517287386,-14.40351774066305,12.843583388861552,4.941086793793733,3.672759417884445,0.2429495485434798,-0.4492783561504915,7.463284263144973,8.990770042233246,9.743084334639525,1.6680496912435243,-2.282497026195835,3.0
14.270903625515189,-17.600442843599545,7.205214314339488,-0.2641656793922915,-0.4399825972067926,4.397915686204204,3.694996782770192,8.206974900534913,7.177858801345422,5.155236926564352,1.840772173970844,-0.3387709751482115,4.0
14.874656711692612,-17.931776966463765,6.776465663241808,1.671537489990914,-1.5349222856062863,4.2613189163638845,5.379682870620203,5.472917660642287,7.203163778360561,7.073755229162926,-0.6116356822793637,-1.281918639799503,5.0
17.695610895076168,-23.772186854977583,4.261505995708044,12.014169658962055,-3.548792560771345,3.6060999091164856,7.031295783610465,6.501722014950714,3.3226868581895133,6.869339778775848,3.127496701138288,-2.409148014849772,6.0
15.20698925076838,-20.18001165186058,6.820824029469785,4.535232521010272,-2.1565455878092115,4.227974217177002,4.112254693462955,2.878216024897045,1.9555976677643427,5.566841324087095,1.6984301059057785,0.5334893832888248,7.0
15.245618487116904,-18.266065396254564,7.651272559698961,5.258506520401486,4.526489917721319,6.654820106173932,6.299707383268896,4.931059510625731,5.674244271937379,5.397689138400047,1.006953600188612,-1.6314588054021066,8.0
16.242974442386984,-19.373866867763645,8.256353307032388,1.832407197374548,0.193661027336243,8.68218547248148,4.704530996364286,6.072552517267078,6.173992258521582,2.650725710744677,1.8295938108386585,0.1943582906274786,9.0
13.128456481529204,-5.924761446709026,-1.9549209009608408,-2.1948635181278844,-5.367455214672193,-3.262495387260805,-6.849487360702527,-8.984636252699856,-3.2958942603112056,-5.333712555425792,-5.756784668876426,-5.197605471163207,0.0
12.62993776926269,-6.331692697228517,-4.417879248873685,-10.539594080059256,-6.88622302833189,-6.320891122112635,-3.642077625362639,-3.3454814236243067,0.3375678976892671,-3.09827000399083,-6.406072105463517,-4.345443599473249,1.0
13.131751128707077,-5.004100302566704,-2.51525266710147,-4.273631511245018,-1.948941141277572,2.055120973685269,-0.2591660224688117,-8.099857800197961,-4.1275649999254105,-7.359466655149498,-6.950370071560757,-6.085224564661396,2.0
12.903785180543904,-6.058772511471697,-1.1817629006346384,-4.016456212441739,-7.532760661384895,-7.671929812284448,-8.824198122519267,-7.0708506239849,0.4991307731804785,-1.171437754529919,-2.447080350425237,-7.027338276175661,3.0
12.983429343472318,-8.973181914955086,-8.040314451261866,-10.128285271977086,-6.712296689165533,-2.100401948332545,-4.34167572542955,-4.786399784656768,-0.7635655316167475,-3.5806745206525887,-2.3051503829381064,-2.7952492916543794,4.0
13.319170815717657,-8.672754237966048,-6.233271603215544,-5.426775969097421,-6.979997911353251,-2.1701499294855053,-3.6634109583356538,-6.626204223600708,-2.5083620130021265,-4.875157091912202,-4.580298467544417,-4.100437657565385,5.0
14.449682513085742,-16.733074760710704,-9.554993908685534,4.913711217798042,-8.812650575295635,-4.221014299774495,1.786605950742071,-6.378442500212455,-4.993009325809965,-5.771467596643703,-0.0882822396905941,-4.364991034656288,6.0
13.241183031804947,-11.705145495906976,-8.04459675657921,-4.690889748591763,-6.933475560584809,-1.054790643889875,-1.5172821415589022,-8.969246878538685,-5.109750577325079,-5.82808508159046,-4.165601953868722,-3.3459840533729284,7.0
13.41526310270268,-3.56791877962072,-0.2187269290721024,-0.4162713187755192,-0.6255864523759236,3.0121000072575312,-1.0685441238934423,-7.813541491174714,-5.231320921598041,-4.245862476361406,-2.5047891088960523,-6.113841806068311,8.0
13.137659665367172,-10.836578777907471,-6.4995048627147005,-7.034844711269614,-5.394084957472827,1.4070799975979065,-4.44731678424087,-8.547001742319456,-2.60726721608352,-4.412069364266135,-3.236187634560103,-4.15036517371515,9.0
13.484916969148376,-5.417594543053163,-3.639718479007152,-0.9548323385301568,-4.1959431584898335,-5.27426476423248,-7.369723408686114,-9.410123492983493,-1.347611983293285,-3.644366068795399,-8.822660482372203,-8.925161279501648,0.0
12.79810974187818,-5.854224424934777,-5.483397877968117,-8.343437576148776,-5.891407347041286,-5.896515058708583,-6.602683156371644,-5.19555645739069,2.152840061886616,-2.262473222208559,-7.096043818373211,-6.468772225741432,1.0
13.364712644000758,-3.716343488663152,-6.587795306511761,-5.895903250566666,-0.485663295292772,2.544559558396776,0.0773113236308046,-9.216918849983736,-7.431779733811681,-5.881679428533975,-7.776514820090706,-8.093255836499834,2.0
13.24190340285453,-5.520633906101902,-1.6353827304297326,-3.709138452726409,-6.606784437229658,-9.437966826753788,-10.082173358266926,-7.129466130938429,-1.272656573904066,-0.0637847635740052,-2.539630096914232,-9.201392520629708,3.0
13.115457874303726,-7.992653697651923,-7.820606975856197,-7.240299024128266,-6.955044377454821,-4.2137387700201225,-5.529390020286607,-6.198656624232323,-3.629082213578119,-3.7001346422114105,-5.768754176573948,-5.232003709575475,4.0
13.583724666630784,-8.292871165849265,-7.505606545284316,-4.311409599794677,-5.869784518120919,-1.2935397183091055,-3.9463583033451135,-6.632389678807086,-0.8891838682022797,-2.3965894699070827,-4.304454460778124,-3.606654618396858,5.0
14.789746107773231,-17.127665300024173,-10.11730317658187,6.164420945526074,-8.562012600210183,-2.6380410485055297,1.8053880847573736,-7.625781599512797,-7.016314706984758,-5.1013622339488425,-2.333416374641843,-5.935735037379351,6.0
13.556024842090052,-11.260202867341622,-6.038852460996671,-1.0977713585097577,-7.330745670120131,-1.929660968788175,-1.5375612538988477,-9.939639976550902,-7.169402389130819,-7.293100791515212,-5.655932123613084,-7.345968641141964,7.0
13.39735770513426,-6.631040296443775,-6.335734346181047,-3.478531025724915,-1.9177257493233424,2.2700097581563394,-2.254696436647651,-9.483185648099871,-5.272450524630182,-5.1551702953785705,-3.2183971381399443,-5.850282681023061,8.0
13.560367798427974,-7.848591581845534,-8.118881588039093,-6.835754389455312,-1.5210904006385833,2.621489527705261,-4.003670018255471,-7.425124105168079,-2.900548400294876,-4.337343004491398,-5.955313937383484,-6.733772122380112,9.0
